Gender,M,R,F,FirstPurch,BusinessExecutive,Surfer,Yuppie,Hipster,Artist,ClassicGentleman,Rugged,Formal,Casual,Comic,Success
1,360,10,9,56,1,1,1,2,1,1,1,0,0,0,0
0,210,12,2,18,0,0,1,0,0,0,0,0,0,0,0
1,128,22,6,48,2,1,0,0,0,0,3,0,0,0,0
1,256,22,2,28,0,0,0,0,1,0,1,0,0,0,0
1,264,2,8,48,1,0,0,1,1,2,1,0,0,0,1
1,111,26,6,42,0,1,1,1,2,1,0,0,0,0,0
1,62,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,138,28,3,40,0,1,0,1,0,0,1,0,0,0,0
1,123,10,5,24,0,0,1,0,0,1,1,0,0,0,0
0,145,24,2,30,1,0,0,1,0,0,0,0,0,0,0
0,295,6,2,10,0,0,0,0,0,0,0,0,0,0,0
1,312,10,7,42,2,0,2,0,1,1,0,0,0,0,0
1,260,18,1,18,0,0,0,1,0,0,0,0,0,0,0
1,179,14,11,62,3,0,4,1,0,2,1,0,0,0,0
1,74,12,2,18,1,0,0,0,0,0,0,0,0,0,0
0,202,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,207,16,1,16,1,0,0,0,0,0,0,0,0,0,0
1,190,32,1,32,0,0,0,1,0,0,0,0,0,0,0
1,111,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,216,12,2,16,0,0,1,0,0,0,0,0,0,0,1
1,125,22,2,28,0,1,1,0,0,0,0,0,0,0,0
0,238,16,2,22,1,0,0,0,0,0,1,0,0,0,0
1,292,8,2,10,0,0,0,0,0,0,0,0,0,0,0
0,311,34,1,34,0,0,1,0,0,0,0,0,0,0,0
1,254,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,302,6,2,8,0,0,0,0,0,0,0,0,0,0,0
1,265,16,1,16,0,1,0,0,0,0,0,0,0,0,0
1,89,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,158,14,5,36,3,0,1,0,0,0,1,0,0,0,0
0,302,4,8,32,3,0,0,1,0,0,1,0,0,0,0
1,113,12,3,24,1,0,1,0,0,0,0,0,0,0,0
1,69,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,256,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,237,6,8,40,3,0,1,0,2,0,1,0,0,0,1
1,230,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,222,26,1,26,0,0,1,0,0,0,0,0,0,0,0
1,150,4,5,16,0,0,0,0,1,0,1,0,0,0,0
1,319,32,7,62,2,1,1,2,0,0,1,1,0,0,0
1,389,24,9,52,2,0,1,2,0,0,4,0,0,0,0
1,132,20,3,36,1,0,1,0,0,1,0,0,0,0,0
1,198,10,3,16,2,0,0,0,0,0,0,0,0,0,0
1,167,28,1,28,0,0,0,0,0,1,0,0,0,0,0
0,237,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,311,14,11,48,3,1,3,0,2,0,2,1,1,0,0
1,170,2,3,18,0,1,0,0,0,0,1,0,0,0,0
1,321,16,2,20,1,0,0,0,1,0,0,0,0,0,0
1,312,14,1,14,0,0,0,0,0,1,0,0,0,0,0
0,19,22,1,22,0,0,0,0,1,0,0,0,0,0,0
1,341,14,12,64,3,2,1,1,2,0,1,1,1,0,1
1,186,2,2,8,0,0,0,0,0,0,0,0,0,0,0
0,412,8,11,68,3,2,1,1,2,0,1,1,1,0,0
1,386,14,7,44,1,1,0,0,2,2,1,0,0,0,0
1,261,16,1,16,0,0,0,0,1,0,0,0,0,0,0
1,301,34,2,40,1,0,0,0,0,1,0,0,0,0,0
1,70,30,2,38,1,0,1,0,0,0,0,0,0,0,0
1,438,10,10,52,2,1,0,2,0,2,2,0,0,0,0
0,259,14,2,18,1,0,0,0,0,0,0,0,0,0,0
0,246,34,1,34,1,0,0,0,0,0,0,0,0,0,1
0,222,14,8,36,0,3,0,0,2,1,2,0,1,1,1
1,121,14,8,42,1,1,2,2,1,1,0,1,0,0,0
1,111,12,2,16,0,1,0,0,0,0,0,0,0,0,0
1,291,14,1,14,1,0,0,0,0,0,0,0,0,0,0
1,106,8,2,16,1,0,0,0,0,0,0,0,0,0,0
0,181,16,1,16,0,0,0,0,1,0,0,0,0,0,0
1,316,2,9,32,0,1,2,0,0,0,0,1,0,0,0
1,237,16,1,16,1,0,0,0,0,0,0,0,0,0,0
1,116,16,5,30,2,0,0,1,0,1,1,0,0,1,1
1,170,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,266,24,2,26,0,0,2,0,0,0,0,0,0,0,0
0,309,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,55,8,2,12,0,0,0,0,0,0,0,0,0,0,0
0,201,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,344,6,11,38,3,0,2,1,2,0,1,2,0,0,0
0,120,14,2,22,1,0,0,0,0,0,0,0,0,0,0
0,23,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,144,14,9,52,1,1,3,0,3,0,1,1,1,0,0
0,306,6,2,12,0,0,0,0,0,0,0,0,0,0,0
1,18,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,32,28,1,28,0,0,0,0,0,0,1,0,0,0,0
1,62,24,2,28,0,1,1,0,0,0,0,0,0,0,0
1,189,2,4,22,0,1,0,1,0,0,0,0,0,0,0
1,261,4,10,58,1,1,3,1,3,0,0,0,0,0,0
0,276,2,2,6,0,0,0,0,0,0,0,0,0,0,0
1,158,14,2,20,0,1,0,0,0,1,0,0,0,0,0
1,272,2,7,40,0,0,1,0,1,0,2,0,0,0,1
1,231,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,294,14,11,48,4,1,2,2,1,1,0,1,1,1,0
1,225,4,2,8,0,0,0,0,0,0,0,0,0,0,0
0,415,28,12,72,4,2,2,0,1,1,2,2,1,1,0
1,202,20,1,20,0,0,1,0,0,0,0,0,0,0,0
0,155,16,9,64,1,1,2,2,1,1,1,0,0,0,0
1,327,14,5,24,1,0,2,1,0,1,0,1,0,0,0
1,256,28,2,34,1,0,1,0,0,0,0,0,0,0,0
0,244,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,205,24,5,38,0,0,1,1,0,1,2,0,0,0,0
1,337,30,7,52,0,2,2,1,0,1,1,1,0,1,0
1,224,2,11,52,1,1,1,0,0,1,3,1,0,0,1
1,136,12,2,18,1,0,0,0,0,0,0,0,0,0,0
1,78,16,1,16,1,0,0,0,0,0,0,0,0,0,0
1,144,6,8,24,1,0,1,0,1,1,1,0,0,0,0
0,117,24,1,24,0,0,0,1,0,0,0,0,0,0,0
1,250,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,218,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,234,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,153,6,4,26,2,0,0,0,0,0,1,0,0,0,0
1,219,4,2,12,0,0,0,0,0,0,0,0,0,0,0
1,165,16,1,16,0,1,0,0,0,0,0,0,0,0,0
1,327,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,367,6,9,24,0,0,3,0,0,1,3,0,0,0,0
1,319,12,11,58,2,0,3,1,1,1,2,0,0,0,0
0,258,2,1,2,0,0,0,0,0,0,0,0,0,0,1
1,49,12,2,14,0,0,1,0,0,0,0,0,0,0,0
0,329,30,12,90,1,1,3,2,0,1,4,0,0,0,0
1,179,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,382,6,8,40,3,0,2,0,0,1,0,0,0,0,0
0,44,14,2,16,2,0,0,0,0,0,0,0,0,0,0
1,152,14,2,20,0,0,1,0,0,0,0,0,0,0,0
0,223,12,11,40,4,0,2,0,0,2,1,0,0,0,1
0,176,12,8,40,2,0,4,1,0,0,0,1,0,0,0
1,225,22,7,64,2,0,2,0,1,0,2,0,0,0,0
1,308,10,7,48,1,1,1,3,0,0,0,0,0,0,0
1,158,2,2,4,0,0,0,0,0,0,0,0,0,0,1
1,270,14,6,38,1,0,1,1,1,0,2,0,0,0,0
1,63,28,1,28,0,0,0,1,0,0,0,0,0,0,0
1,50,4,2,8,0,0,0,0,0,0,0,0,0,0,0
0,455,16,11,40,4,0,3,2,1,0,1,0,0,0,0
1,334,8,3,20,0,0,1,0,0,1,0,0,0,0,0
1,130,10,2,14,0,0,1,0,0,0,0,0,0,0,0
1,144,10,2,12,0,0,0,0,0,0,0,0,0,0,0
0,288,18,5,46,1,0,3,0,0,1,0,0,0,0,0
0,313,26,5,42,2,0,0,0,0,2,1,0,0,0,0
1,339,14,9,52,4,0,1,2,0,2,0,0,0,0,0
0,19,14,1,14,0,1,0,0,0,0,0,0,0,0,0
1,148,2,2,4,0,0,0,0,0,0,0,0,0,0,0
1,44,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,285,32,1,32,0,0,0,1,0,0,0,0,0,0,0
1,27,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,226,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,83,10,4,22,1,0,1,1,0,0,0,0,0,0,0
1,92,20,4,34,1,0,2,0,0,0,1,1,0,0,0
0,352,16,5,36,2,0,0,1,1,0,1,0,0,0,0
1,265,16,2,24,1,0,1,0,0,0,0,1,0,0,0
0,238,10,11,34,1,1,1,2,1,1,3,0,0,0,1
0,150,16,5,36,1,0,1,1,0,2,0,0,0,1,1
1,62,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,203,2,5,20,1,1,0,0,0,0,0,0,0,0,0
1,303,24,9,76,1,1,2,2,0,0,3,0,0,0,0
1,347,26,12,68,5,1,2,0,0,1,3,0,0,0,0
1,212,14,6,28,1,1,0,1,1,0,2,0,0,0,0
1,113,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,389,12,9,36,2,0,3,2,0,0,1,0,0,0,0
1,297,26,2,30,0,0,1,0,1,0,0,0,0,0,0
0,255,22,2,30,0,0,0,1,1,0,0,0,0,0,0
1,37,20,2,26,1,0,1,0,0,0,0,0,0,0,0
1,209,6,2,12,0,0,0,0,0,0,0,0,0,0,0
1,83,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,157,36,2,38,0,0,0,1,0,1,0,0,0,0,0
1,209,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,165,16,2,22,0,1,1,0,0,0,0,1,0,0,0
0,307,6,2,12,0,0,0,0,0,0,0,0,0,0,0
1,380,10,6,36,0,0,1,2,0,0,1,0,0,0,0
1,297,10,6,24,1,0,1,0,1,0,2,1,1,0,1
0,161,2,1,2,0,0,0,0,0,0,0,0,0,0,1
1,135,6,2,12,0,0,0,0,0,0,0,0,0,0,0
1,165,16,2,18,2,0,0,0,0,0,0,0,0,0,0
1,172,28,2,32,1,0,0,1,0,0,0,0,0,0,0
1,66,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,112,18,2,24,1,0,0,0,0,0,1,0,0,0,0
0,226,16,12,76,5,0,2,2,1,0,2,0,0,0,0
1,219,16,8,52,4,1,1,0,1,1,0,0,0,0,0
0,80,2,2,10,0,0,0,0,0,0,0,0,0,0,0
1,157,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,76,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,26,14,1,14,0,0,0,0,0,1,0,0,0,0,1
1,286,14,1,14,1,0,0,0,0,0,0,0,0,0,0
1,49,14,1,14,1,0,0,0,0,0,0,0,0,0,0
1,311,14,1,14,1,0,0,0,0,0,0,0,0,0,0
1,275,20,2,24,0,0,2,0,0,0,0,1,0,0,0
1,255,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,94,14,5,34,1,0,1,2,0,1,0,1,0,1,0
1,259,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,164,12,4,28,2,0,0,0,0,1,0,0,0,0,0
1,240,28,1,28,0,0,1,0,0,0,0,0,0,0,0
0,362,2,5,24,2,0,0,0,0,1,0,0,0,0,0
1,45,14,2,22,1,0,0,0,0,0,0,0,0,0,0
1,315,6,3,22,2,0,0,0,0,0,0,0,0,0,0
1,320,10,9,38,1,0,3,1,1,2,0,0,0,0,0
1,282,4,5,30,2,0,0,0,0,0,1,0,0,0,0
1,248,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,149,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,364,12,11,36,2,0,2,2,2,0,2,2,1,0,0
1,121,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,77,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,232,28,7,42,2,1,0,1,1,2,0,0,0,0,0
0,216,14,6,38,2,2,0,0,0,0,1,0,0,0,0
0,233,12,10,52,0,0,4,4,0,0,1,0,0,0,0
0,124,2,2,6,0,0,0,0,0,0,0,0,0,0,0
0,46,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,167,26,7,64,1,0,2,0,1,2,1,0,0,0,0
1,268,14,12,80,3,0,5,0,1,1,2,0,0,0,0
1,386,34,8,68,0,2,2,2,0,1,1,0,0,0,0
1,81,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,393,24,8,68,1,1,4,0,1,1,0,0,0,0,0
1,354,24,5,34,1,1,0,0,1,1,1,0,0,0,0
1,222,12,2,18,1,0,0,0,0,0,0,0,0,0,0
0,145,14,2,18,0,0,1,0,0,1,0,0,0,0,0
0,22,16,1,16,0,0,0,0,0,0,1,0,0,0,0
0,262,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,208,22,5,40,1,0,3,0,1,0,0,0,0,0,0
1,79,20,2,24,0,0,1,0,0,1,0,0,0,0,0
1,183,14,11,64,2,1,2,3,2,1,0,0,0,0,0
0,221,16,1,16,0,0,1,0,0,0,0,0,0,0,0
0,117,2,2,4,0,0,0,0,0,0,0,0,0,0,0
1,57,12,2,14,0,0,1,0,0,0,0,0,0,0,0
1,152,18,1,18,0,1,0,0,0,0,0,0,0,0,0
1,137,10,2,14,0,0,1,0,0,0,0,0,0,0,0
0,168,2,9,20,0,0,2,1,0,0,0,0,0,0,1
0,170,28,6,60,1,0,3,0,0,2,0,0,0,0,0
1,190,28,2,36,1,0,1,0,0,0,0,0,0,0,0
0,184,16,7,40,0,0,4,0,0,1,2,0,0,0,0
1,322,12,2,16,1,0,0,0,0,0,0,0,0,0,0
1,214,30,1,30,0,0,0,1,0,0,0,0,0,0,0
1,82,12,2,16,0,0,1,0,0,0,0,0,0,0,1
0,392,4,10,38,3,0,1,0,1,2,0,0,0,0,1
1,254,16,3,22,1,1,1,0,0,0,0,1,0,0,0
1,107,4,2,10,0,0,0,0,0,0,0,0,0,0,0
0,287,10,11,74,2,1,1,2,2,0,2,1,0,0,0
0,339,12,7,48,1,0,2,1,0,1,0,1,0,1,1
1,126,18,2,20,0,0,1,0,1,0,0,0,0,0,0
0,262,14,1,14,0,0,0,0,0,0,0,0,0,0,0
1,283,20,1,20,0,0,1,0,0,0,0,0,0,0,0
1,185,14,2,16,0,1,0,0,0,0,0,0,0,0,0
1,221,14,9,62,4,1,0,1,1,2,0,0,1,2,1
1,206,10,3,16,0,0,1,0,0,0,0,0,0,0,0
0,254,12,4,24,2,0,0,1,0,0,0,0,0,0,0
1,184,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,388,14,10,54,4,1,2,0,0,0,3,0,0,0,0
0,183,16,2,20,0,0,0,0,0,0,2,0,0,0,1
0,323,14,9,56,2,4,0,0,1,1,1,0,0,0,0
1,188,10,7,42,1,1,1,3,0,0,0,0,0,0,0
1,409,6,10,48,3,0,2,2,1,0,1,0,0,0,0
1,349,16,12,42,2,0,2,2,0,3,3,0,0,0,1
0,278,10,5,26,1,0,0,0,1,0,1,0,0,0,0
1,41,8,1,8,0,0,0,0,0,0,0,0,0,0,1
0,20,16,1,16,0,0,0,0,1,0,0,0,0,0,0
1,107,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1,304,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,239,8,7,30,0,0,2,0,0,0,0,1,0,0,0
1,216,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,349,8,7,38,1,1,0,0,1,1,1,0,0,0,0
0,143,32,1,32,0,0,0,0,0,1,0,0,0,0,0
1,116,14,2,20,1,0,1,0,0,0,0,0,0,0,0
0,327,4,2,8,0,0,0,0,0,0,0,0,0,0,1
1,193,12,11,44,3,0,2,1,1,1,2,0,0,0,0
0,193,16,2,22,0,0,0,1,0,1,0,0,0,1,0
1,48,16,3,32,1,0,1,0,1,0,0,0,0,0,0
0,181,14,2,20,0,0,1,0,1,0,0,0,0,0,0
1,69,12,2,18,1,0,0,0,0,0,0,0,0,0,0
0,310,16,1,16,0,0,0,1,0,0,0,0,0,0,0
1,50,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,192,6,4,24,0,0,1,0,0,0,1,0,0,0,0
1,196,2,12,26,1,1,2,0,0,0,2,0,0,0,0
1,208,18,1,18,1,0,0,0,0,0,0,0,0,0,0
0,238,30,5,44,1,0,2,0,0,0,2,1,0,0,0
1,199,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,274,2,2,6,0,0,0,0,0,0,0,0,0,0,0
0,300,16,2,18,0,0,1,0,0,0,1,0,0,0,0
1,254,10,2,16,0,0,0,1,0,0,0,0,0,0,0
0,225,26,12,64,3,1,1,3,2,0,2,0,0,0,0
0,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0
1,144,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,238,16,8,42,2,0,1,2,1,1,1,0,0,0,0
0,185,10,9,48,1,1,1,0,0,2,3,1,0,1,1
1,267,16,2,20,0,0,2,0,0,0,0,0,0,0,0
0,291,16,2,20,1,0,1,0,0,0,0,0,0,0,0
1,342,26,10,82,4,1,1,1,0,1,2,0,0,0,0
1,300,26,8,70,1,3,0,2,0,1,1,0,0,0,0
1,207,12,9,58,3,0,2,0,0,1,1,1,0,0,1
1,309,12,2,20,0,0,1,0,0,0,0,0,0,0,0
1,154,32,2,36,1,0,0,0,0,1,0,0,0,1,0
0,147,8,1,8,0,0,0,0,0,0,0,0,0,0,1
1,119,16,1,16,0,0,1,0,0,0,0,0,0,0,0
1,388,16,8,48,3,0,4,0,1,0,0,0,0,0,0
1,159,16,2,20,1,0,0,0,0,0,1,0,0,0,0
1,109,18,2,22,0,1,1,0,0,0,0,1,0,0,0
0,232,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,104,14,1,14,0,0,1,0,0,0,0,0,0,0,0
1,138,12,5,26,2,0,0,0,0,1,1,0,0,0,0
1,71,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,218,12,2,20,1,0,0,0,0,0,0,0,0,0,0
1,275,2,2,4,0,0,0,0,0,0,0,0,0,0,0
1,222,28,9,60,2,1,3,0,2,0,1,0,0,0,0
1,392,28,11,90,0,2,4,2,0,2,1,2,0,1,0
1,232,18,11,50,1,2,5,2,1,0,0,0,0,0,0
1,245,4,4,18,0,1,0,0,0,1,0,0,0,0,0
1,131,2,2,6,0,0,0,0,0,0,0,0,0,0,0
0,71,6,3,18,1,0,0,0,0,0,0,0,0,0,1
0,56,12,2,16,1,0,0,0,0,0,0,0,0,0,0
0,257,14,12,76,2,1,3,1,2,2,1,0,0,0,0
1,237,30,3,44,1,1,0,0,0,0,1,0,0,0,0
1,383,2,8,18,0,0,0,2,0,1,0,0,0,0,0
1,265,12,3,24,0,0,1,0,1,0,0,0,0,0,0
0,173,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,280,26,1,26,0,0,0,1,0,0,0,0,0,0,0
0,265,14,2,18,0,0,0,0,1,0,0,0,0,0,1
1,413,16,8,60,2,0,2,1,1,1,1,1,1,1,0
1,191,8,9,58,1,1,0,1,1,0,2,0,0,0,0
1,126,10,2,16,1,0,0,0,0,0,0,0,0,0,0
0,320,8,5,26,0,0,1,0,0,1,1,0,0,1,0
1,225,16,4,34,1,0,0,1,1,1,0,0,0,0,0
1,197,8,1,8,0,0,0,0,0,0,0,0,0,0,1
1,396,16,11,50,3,2,2,2,0,1,1,0,0,0,0
0,255,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,323,6,2,10,0,0,0,0,0,0,0,0,0,0,1
1,364,6,6,18,1,1,1,0,0,0,0,0,0,0,0
0,263,20,1,20,1,0,0,0,0,0,0,0,0,0,0
1,224,32,9,60,2,1,2,3,0,0,1,0,0,0,0
0,274,12,6,32,2,0,1,0,0,0,2,1,0,0,1
0,251,14,7,50,2,1,2,0,1,0,1,0,0,0,0
1,127,10,2,18,0,0,1,0,0,0,0,0,0,0,0
1,217,4,12,66,2,2,4,1,0,2,0,0,0,0,0
1,241,20,4,28,2,0,2,0,0,0,0,0,0,0,0
1,163,34,10,70,1,1,3,2,0,0,3,0,0,0,0
0,197,4,2,12,0,0,0,0,0,0,0,0,0,0,1
1,172,14,6,26,1,1,2,0,1,0,1,1,0,0,0
0,174,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,318,12,2,16,0,0,1,0,0,0,0,0,0,0,0
1,335,6,12,74,1,0,3,2,0,2,2,0,0,0,0
0,59,4,2,10,0,0,0,0,0,0,0,0,0,0,0
1,284,16,2,20,0,0,1,0,0,0,1,0,0,0,0
1,23,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,81,30,4,46,1,1,1,1,0,0,0,1,0,0,0
1,243,34,11,90,3,1,2,2,0,1,2,0,0,0,0
1,128,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,73,6,2,8,0,0,0,0,0,0,0,0,0,0,0
1,111,16,2,22,0,0,0,0,1,0,1,0,0,0,1
1,34,30,2,36,1,0,0,0,0,1,0,0,0,0,0
0,224,12,8,48,1,1,2,0,1,0,2,0,0,0,0
1,183,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,270,10,2,14,0,0,1,0,0,0,0,0,0,0,0
0,215,4,5,18,1,0,1,0,0,0,0,0,0,0,0
1,367,10,12,60,2,2,1,1,0,2,2,0,0,0,1
0,164,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,313,14,1,14,0,0,0,1,0,0,0,0,0,0,0
1,39,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,128,34,7,74,1,1,2,0,1,0,2,1,0,0,0
1,276,2,5,26,0,1,1,0,0,0,0,0,0,0,0
1,149,14,2,18,0,0,1,0,0,1,0,0,0,0,0
1,290,26,12,86,2,2,2,1,4,1,0,0,0,0,0
0,206,4,10,44,3,1,2,0,1,1,0,0,0,0,1
1,143,10,2,16,0,0,1,0,0,0,0,0,0,0,0
1,203,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,15,8,1,8,0,0,0,0,0,0,0,0,0,0,0
1,152,16,1,16,0,0,1,0,0,0,0,0,0,0,0
1,221,34,2,40,0,1,0,0,0,0,1,0,0,0,0
1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,70,14,2,18,0,0,1,0,0,0,0,0,0,0,0
1,76,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,214,10,2,12,0,0,0,0,0,0,0,0,0,0,0
1,260,22,1,22,0,0,1,0,0,0,0,0,0,0,0
1,221,32,4,56,2,1,0,0,0,0,1,0,0,0,0
1,314,8,2,16,0,0,1,0,0,0,0,0,0,0,0
1,442,14,12,40,3,2,2,0,0,1,4,1,0,1,0
1,75,4,2,8,0,0,0,0,0,0,0,0,0,0,0
1,303,26,1,26,0,0,0,1,0,0,0,0,0,0,0
1,169,6,2,8,0,0,0,0,0,0,0,0,0,0,0
1,24,16,1,16,0,1,0,0,0,0,0,0,0,0,0
1,244,16,6,42,2,0,2,0,2,0,0,0,0,0,0
0,125,14,3,22,2,0,1,0,0,0,0,1,0,0,0
1,212,14,9,36,2,1,3,0,1,0,2,1,1,0,0
1,213,14,2,18,0,0,0,1,0,0,0,0,0,0,0
1,161,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,294,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,76,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,86,16,2,20,0,0,0,0,0,0,2,0,0,0,0
0,88,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,284,2,12,50,3,0,4,1,0,0,2,1,0,0,0
0,355,14,5,34,0,0,1,1,0,2,1,0,0,0,0
0,35,4,2,6,0,0,0,0,0,0,0,0,0,0,0
0,325,16,2,22,0,0,0,1,0,0,1,0,0,0,0
1,227,16,2,24,1,0,0,1,0,0,0,0,0,0,0
1,63,10,4,18,1,1,0,0,0,0,0,0,0,0,0
0,299,8,2,16,1,0,0,0,0,0,0,0,0,0,0
1,366,8,10,44,2,0,3,1,1,2,0,2,0,2,1
1,224,18,2,22,0,0,1,0,0,1,0,0,0,0,0
1,26,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,121,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,151,32,2,38,0,0,1,0,1,0,0,0,0,0,0
1,243,34,10,62,4,1,2,0,1,2,0,1,1,1,0
1,313,10,2,18,0,0,1,0,0,0,0,0,0,0,0
1,184,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,154,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,96,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,168,14,1,14,1,0,0,0,0,0,0,0,0,0,0
1,256,32,5,46,1,0,2,0,0,2,0,1,0,1,0
1,244,4,6,24,0,1,0,0,0,1,0,0,0,0,1
1,317,6,4,22,2,0,1,0,0,0,0,1,0,0,0
1,39,28,2,30,0,0,2,0,0,0,0,1,0,0,0
1,304,32,2,38,0,2,0,0,0,0,0,0,0,0,0
1,177,34,2,38,1,1,0,0,0,0,0,0,0,0,0
1,177,10,2,18,1,0,0,0,0,0,0,0,0,0,0
1,352,14,12,52,0,1,3,3,2,1,2,0,0,0,0
0,149,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,236,12,2,16,0,0,1,0,0,0,0,0,0,0,0
1,56,26,1,26,0,0,1,0,0,0,0,0,0,0,0
0,168,16,2,20,1,0,0,0,0,0,1,0,0,0,0
1,208,12,2,16,0,1,0,0,0,0,0,0,0,0,0
1,81,28,1,28,0,0,1,0,0,0,0,0,0,0,0
1,242,2,2,8,0,0,0,0,0,0,0,0,0,0,0
1,75,4,4,18,0,0,0,1,0,0,0,0,0,0,0
1,264,14,1,14,0,0,0,1,0,0,0,0,0,0,0
1,166,30,1,30,0,0,0,1,0,0,0,0,0,0,0
1,118,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,142,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,22,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,122,10,2,14,0,0,0,0,1,0,0,0,0,0,0
0,283,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,347,2,11,38,3,0,2,0,1,0,1,2,0,0,0
1,265,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,270,24,2,30,0,0,0,1,1,0,0,0,0,0,0
1,278,4,8,32,2,0,1,1,1,0,0,0,0,0,1
0,254,16,2,18,1,0,0,0,0,0,1,0,0,0,0
1,314,10,10,48,2,2,3,1,1,0,0,0,0,0,0
1,195,20,2,24,0,0,2,0,0,0,0,1,0,0,0
1,461,10,11,58,3,0,1,2,1,1,2,0,0,0,0
1,241,16,7,34,2,1,1,1,1,0,1,0,0,0,0
1,315,14,5,34,3,0,1,0,0,0,1,0,0,0,0
0,91,16,5,42,0,0,2,2,1,0,0,0,0,0,0
1,301,10,11,62,1,1,2,1,2,0,2,1,0,0,0
1,335,4,4,16,1,0,0,0,0,0,0,0,0,0,0
1,251,8,2,14,0,1,0,0,0,0,0,0,0,0,0
1,257,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,381,14,8,46,2,0,4,1,0,0,1,2,0,0,0
0,249,4,2,6,0,0,0,0,0,0,0,0,0,0,1
0,120,14,2,16,0,0,0,0,0,0,1,0,0,0,0
